frame_id,timestamp_sec,total_count,inference_time_sec,inference_fps,total_count_change,total_count_change_abs,rolling_mean_count_5s,rolling_mean_count_change_5s
258,8.588730650555615,142,0.6184766292572021,1.6168759702383777,-3.0,3.0,161.77333333333334,-0.013333333333333334
259,8.622020304239939,148,0.6231086254119873,1.6048566160335518,6.0,6.0,161.78666666666666,0.013333333333333334
260,8.655309957924263,153,0.612835168838501,1.6317601385300518,5.0,5.0,161.80666666666667,0.02
261,8.688599611608588,155,0.6203234195709229,1.6120623024223382,2.0,2.0,161.93333333333334,0.12666666666666668
262,8.721889265292912,158,0.6182734966278076,1.6174071918887163,3.0,3.0,162.04,0.10666666666666667
263,8.755178918977236,157,0.6212501525878906,1.6096575523311862,-1.0,1.0,162.18,0.14
264,8.788468572661559,149,0.6178755760192871,1.6184488249925335,-8.0,8.0,162.25333333333333,0.07333333333333333
265,8.821758226345883,154,0.6186144351959229,1.6165157860942698,5.0,5.0,162.36666666666667,0.11333333333333333
266,8.855047880030208,145,0.6216742992401123,1.608559339226866,-9.0,9.0,162.43333333333334,0.06666666666666667
267,8.888337533714532,153,0.6182851791381836,1.6173766309486537,8.0,8.0,162.45333333333335,0.02
268,8.921627187398856,163,0.6177804470062256,1.6186980420730646,10.0,10.0,162.54,0.08666666666666667
269,8.95491684108318,161,0.6210670471191406,1.6101321180033046,-2.0,2.0,162.62,0.08
270,8.988206494767505,153,0.6159398555755615,1.6235351405626377,-8.0,8.0,162.64,0.02
271,9.021496148451828,155,0.6169676780700684,1.6208304511641387,2.0,2.0,162.74,0.1
272,9.054785802136152,151,0.6163632869720459,1.6224197987401434,-4.0,4.0,162.74,0.0
273,9.088075455820476,162,0.6142597198486328,1.6279758670264464,11.0,11.0,162.76666666666668,0.02666666666666667
274,9.1213651095048,158,0.6183454990386963,1.6172188550812423,-4.0,4.0,162.85333333333332,0.08666666666666667
275,9.154654763189123,161,0.6136181354522705,1.6296780395236277,3.0,3.0,162.94666666666666,0.09333333333333334
276,9.18794441687345,171,0.6157050132751465,1.6241543895844806,10.0,10.0,163.11333333333334,0.16666666666666666
277,9.221234070557774,168,0.6202476024627686,1.612259355827219,-3.0,3.0,163.23333333333332,0.12
278,9.254523724242096,170,0.6170914173126221,1.6205054420541296,2.0,2.0,163.37333333333333,0.14
279,9.28781337792642,180,0.6149208545684814,1.626225541987426,10.0,10.0,163.62666666666667,0.25333333333333335
280,9.321103031610743,173,0.6135513782501221,1.6298553559639095,-7.0,7.0,163.87333333333333,0.24666666666666667
281,9.35439268529507,173,0.6164195537567139,1.622271704240382,0.0,0.0,164.18666666666667,0.31333333333333335
282,9.387682338979394,163,0.623680591583252,1.6033848311063166,-10.0,10.0,164.32666666666665,0.14
283,9.420971992663718,176,0.6204831600189209,1.6116472846249466,13.0,13.0,164.44,0.11333333333333333
284,9.454261646348042,174,0.6174349784851074,1.619603739414838,-2.0,2.0,164.55333333333334,0.11333333333333333
285,9.487551300032363,169,0.6146223545074463,1.6270153414797164,-5.0,5.0,164.64,0.08666666666666667
286,9.52084095371669,178,0.6191563606262207,1.6151009076101397,9.0,9.0,164.70666666666668,0.06666666666666667
287,9.554130607401014,187,0.618375301361084,1.617140913938405,9.0,9.0,164.90666666666667,0.2
288,9.587420261085338,186,0.613957405090332,1.6287774879966943,-1.0,1.0,165.09333333333333,0.18666666666666668
289,9.620709914769662,186,0.6210761070251465,1.610108630309154,0.0,0.0,165.25333333333333,0.16
290,9.653999568453989,184,0.6197681427001953,1.6135066182059907,-2.0,2.0,165.39333333333335,0.14
291,9.687289222138311,186,0.6141939163208008,1.6281502851579666,2.0,2.0,165.48666666666668,0.09333333333333334
292,9.720578875822634,183,0.6231801509857178,1.604672418430282,-3.0,3.0,165.52,0.03333333333333333
293,9.753868529506958,181,0.6159725189208984,1.623449048915147,-2.0,2.0,165.42,-0.1
294,9.787158183191282,173,0.6165986061096191,1.6218006172758357,-8.0,8.0,165.41333333333333,-0.006666666666666667
295,9.820447836875609,190,0.6162831783294678,1.6226306918041424,17.0,17.0,165.52666666666667,0.11333333333333333
296,9.853737490559933,183,0.619755744934082,1.6135388952406746,-7.0,7.0,165.56666666666666,0.04
297,9.887027144244255,170,0.6163046360015869,1.622574197214744,-13.0,13.0,165.58,0.013333333333333334
298,9.92031679792858,167,0.6169676780700684,1.6208304511641387,-3.0,3.0,165.60666666666665,0.02666666666666667
299,9.953606451612902,169,0.6184368133544922,1.616980067172672,2.0,2.0,165.56,-0.04666666666666667
300,9.986896105297228,181,0.6174702644348145,1.619511185555347,12.0,12.0,165.55333333333334,-0.006666666666666667
301,10.020185758981553,195,0.6212255954742432,1.6097211822648756,14.0,14.0,165.63333333333333,0.08
302,10.053475412665875,184,0.6193976402282715,1.6144717626490506,-11.0,11.0,165.6,-0.03333333333333333
303,10.0867650663502,174,0.6204912662506104,1.611626229717325,-10.0,10.0,165.43333333333334,-0.16666666666666666
304,10.120054720034524,174,0.6162748336791992,1.622652662984691,0.0,0.0,165.3,-0.13333333333333333
305,10.153344373718848,187,0.615997314453125,1.6233837007678968,13.0,13.0,165.3,0.0
306,10.186634027403173,170,0.6169953346252441,1.6207577981240142,-17.0,17.0,165.26666666666668,-0.03333333333333333
307,10.219923681087495,175,0.6198215484619141,1.6133675934331388,5.0,5.0,165.36,0.09333333333333334
308,10.25321333477182,171,0.6193580627441406,1.614574928708249,-4.0,4.0,165.34666666666666,-0.013333333333333334
309,10.286502988456144,184,0.6174416542053223,1.6195862284138396,13.0,13.0,165.44,0.09333333333333334
310,10.319792642140468,179,0.6233744621276855,1.604172228337404,-5.0,5.0,165.48666666666668,0.04666666666666667
311,10.353082295824793,175,0.6170902252197266,1.6205085725412864,-4.0,4.0,165.58,0.09333333333333334
312,10.386371949509115,173,0.6162738800048828,1.622655174014639,-2.0,2.0,165.7,0.12
313,10.41966160319344,174,0.6196999549865723,1.61368415787874,1.0,1.0,165.71333333333334,0.013333333333333334
314,10.452951256877764,178,0.6160674095153809,1.6231989950363277,4.0,4.0,165.76666666666668,0.05333333333333334
315,10.486240910562088,175,0.6218607425689697,1.6080770686197343,-3.0,3.0,165.70666666666668,-0.06
316,10.519530564246413,176,0.6196384429931641,1.6138443495685952,1.0,1.0,165.7,-0.006666666666666667
317,10.552820217930735,180,0.6214296817779541,1.6091925270433327,4.0,4.0,165.69333333333333,-0.006666666666666667
318,10.58610987161506,181,0.6164028644561768,1.6223156277546713,1.0,1.0,165.68,-0.013333333333333334
319,10.619399525299384,177,0.6182093620300293,1.6175749857884316,-4.0,4.0,165.68666666666667,0.006666666666666667
320,10.652689178983708,171,0.6192903518676758,1.614751460254738,-6.0,6.0,165.65333333333334,-0.03333333333333333
321,10.685978832668033,176,0.617530345916748,1.6193536181861,5.0,5.0,165.58,-0.07333333333333333
322,10.719268486352355,173,0.6158461570739746,1.6237821548667737,-3.0,3.0,165.5,-0.08
323,10.75255814003668,176,0.6204731464385986,1.6116732943880254,3.0,3.0,165.52666666666667,0.02666666666666667
324,10.785847793721006,174,0.6175413131713867,1.61932485919767,-2.0,2.0,165.47333333333333,-0.05333333333333334
325,10.81913744740533,173,0.6178021430969238,1.6186411963338156,-1.0,1.0,165.40666666666667,-0.06666666666666667
326,10.852427101089653,171,0.6195068359375,1.6141871921182267,-2.0,2.0,165.33333333333334,-0.07333333333333333
327,10.885716754773975,169,0.6154232025146484,1.6248981122485349,-2.0,2.0,165.32666666666665,-0.006666666666666667
328,10.9190064084583,165,0.6140389442443848,1.6285612001866847,-4.0,4.0,165.29333333333332,-0.03333333333333333
329,10.952296062142626,177,0.6167283058166504,1.621459548019017,12.0,12.0,165.36,0.06666666666666667
330,10.98558571582695,186,0.6146278381347656,1.6270008254665749,9.0,9.0,165.54,0.18
331,11.018875369511274,176,0.6153652667999268,1.6250510939629117,-10.0,10.0,165.70666666666668,0.16666666666666666
332,11.0521650231956,178,0.6184301376342773,1.6169975218629669,2.0,2.0,165.82,0.11333333333333333
333,11.08545467687992,180,0.618798017501831,1.6160362052178698,2.0,2.0,165.98,0.16
334,11.118744330564246,184,0.622645378112793,1.6060506271337789,4.0,4.0,166.18666666666667,0.20666666666666667
335,11.15203398424857,183,0.617678165435791,1.618966082918714,-1.0,1.0,166.36666666666667,0.18
336,11.185323637932894,172,0.6171269416809082,1.6204121590871334,-11.0,11.0,166.46,0.09333333333333334
337,11.21861329161722,178,0.6213932037353516,1.6092869925012816,6.0,6.0,166.6,0.14
338,11.251902945301543,173,0.6189568042755127,1.6156216283469045,-5.0,5.0,166.69333333333333,0.09333333333333334
339,11.285192598985867,191,0.6171941757202148,1.620235639510179,18.0,18.0,166.99333333333334,0.3
340,11.31848225267019,184,0.6153056621551514,1.625208512623514,-7.0,7.0,167.24666666666667,0.25333333333333335
341,11.351771906354514,173,0.6188116073608398,1.616000715088207,-11.0,11.0,167.41333333333333,0.16666666666666666
342,11.38506156003884,172,0.6178257465362549,1.6185793577013363,-1.0,1.0,167.52,0.10666666666666667
343,11.418351213723165,178,0.6200952529907227,1.6126554673285995,6.0,6.0,167.70666666666668,0.18666666666666668
344,11.451640867407487,169,0.6185822486877441,1.61659989778464,-9.0,9.0,167.79333333333332,0.08666666666666667
345,11.484930521091812,167,0.6166636943817139,1.6216294377482867,-2.0,2.0,167.88,0.08666666666666667
346,11.518220174776136,170,0.615278959274292,1.6252790460760729,3.0,3.0,167.98666666666668,0.10666666666666667
347,11.55150982846046,178,0.6202008724212646,1.612380834125562,8.0,8.0,168.19333333333333,0.20666666666666667
348,11.584799482144785,177,0.6164200305938721,1.622270449317779,-1.0,1.0,168.42666666666668,0.23333333333333334
349,11.618089135829107,190,0.6187665462493896,1.6161183988718046,13.0,13.0,168.7,0.2733333333333333
350,11.651378789513432,184,0.6186554431915283,1.6164086342491162,-6.0,6.0,168.97333333333333,0.2733333333333333
351,11.684668443197756,172,0.6158983707427979,1.623644496402808,-12.0,12.0,169.12666666666667,0.15333333333333332
352,11.71795809688208,175,0.6170401573181152,1.6206400639244776,3.0,3.0,169.32666666666665,0.2
353,11.751247750566405,176,0.6169672012329102,1.6208317038598812,1.0,1.0,169.44666666666666,0.12
354,11.784537404250727,179,0.6163208484649658,1.6225315150228024,3.0,3.0,169.6,0.15333333333333332
355,11.817827057935052,177,0.6164917945861816,1.622081605597439,-2.0,2.0,169.66666666666666,0.06666666666666667
356,11.851116711619376,186,0.6195037364959717,1.61419526806438,9.0,9.0,169.82666666666665,0.16
357,11.8844063653037,196,0.619239091873169,1.614885127770353,10.0,10.0,170.04666666666665,0.22
358,11.917696018988025,198,0.6187644004821777,1.6161240032890405,2.0,2.0,170.28,0.23333333333333334
359,11.95098567267235,192,0.61887526512146,1.6158344925996369,-6.0,6.0,170.50666666666666,0.22666666666666666
360,11.984275326356672,186,0.6164662837982178,1.6221487310526146,-6.0,6.0,170.7,0.19333333333333333
361,12.017564980040996,193,0.6176886558532715,1.6189385874645956,7.0,7.0,170.94666666666666,0.24666666666666667
362,12.05085463372532,194,0.6175529956817627,1.6192942257466107,1.0,1.0,171.24666666666667,0.3
363,12.084144287409645,189,0.6193046569824219,1.6147141616414225,-5.0,5.0,171.46666666666667,0.22
364,12.117433941093967,196,0.6209142208099365,1.6105284216160716,7.0,7.0,171.74,0.2733333333333333
365,12.150723594778292,196,0.617497444152832,1.619439901280786,0.0,0.0,171.96,0.22
366,12.184013248462618,192,0.6217737197875977,1.608302133357465,-4.0,4.0,172.21333333333334,0.25333333333333335
367,12.21730290214694,177,0.6202225685119629,1.612324431210555,-15.0,15.0,172.36,0.14666666666666667
368,12.250592555831265,177,0.6163547039031982,1.6224423918034303,0.0,0.0,172.40666666666667,0.04666666666666667
369,12.283882209515587,183,0.6172747611999512,1.6200241170658751,6.0,6.0,172.6,0.19333333333333333
370,12.317171863199912,183,0.6166191101074219,1.6217466886905094,0.0,0.0,172.76,0.16
371,12.350461516884238,172,0.6225225925445557,1.6063674025267238,-11.0,11.0,172.85333333333332,0.09333333333333334
372,12.383751170568562,173,0.6170446872711182,1.6206281662070583,1.0,1.0,172.96,0.10666666666666667
373,12.417040824252886,178,0.6167056560516357,1.6215190994069164,5.0,5.0,173.00666666666666,0.04666666666666667
374,12.450330477937207,171,0.617619514465332,1.619119824712293,-7.0,7.0,173.08666666666667,0.08
375,12.483620131621532,188,0.6168341636657715,1.621181281622146,17.0,17.0,173.24666666666667,0.16
376,12.516909785305858,178,0.6188445091247559,1.615914798071522,-10.0,10.0,173.36,0.11333333333333333
377,12.550199438990182,185,0.6182947158813477,1.6173516840986597,7.0,7.0,173.50666666666666,0.14666666666666667
378,12.583489092674506,179,0.6164793968200684,1.6221142266200823,-6.0,6.0,173.63333333333333,0.12666666666666668
379,12.61677874635883,179,0.6186258792877197,1.616485881824716,0.0,0.0,173.78666666666666,0.15333333333333332
380,12.650068400043155,180,0.6148316860198975,1.6264613921795137,1.0,1.0,173.86666666666667,0.08
381,12.683358053727478,193,0.6119577884674072,1.6340996370099468,13.0,13.0,174.03333333333333,0.16666666666666666
382,12.716647707411802,197,0.618274450302124,1.6174046970748075,4.0,4.0,174.18666666666667,0.15333333333333332
383,12.749937361096126,192,0.6158113479614258,1.6238739401447986,-5.0,5.0,174.26666666666668,0.08
384,12.78322701478045,179,0.6196334362030029,1.6138573898268171,-13.0,13.0,174.38,0.11333333333333333
385,12.816516668464777,178,0.6161189079284668,1.6230633196475492,-1.0,1.0,174.45333333333335,0.07333333333333333
386,12.8498063221491,173,0.6143691539764404,1.627685884826092,-5.0,5.0,174.54666666666665,0.09333333333333334
387,12.883095975833424,175,0.611839771270752,1.634414836948347,2.0,2.0,174.56666666666666,0.02
388,12.916385629517746,185,0.6170675754547119,1.6205680540953855,10.0,10.0,174.68,0.11333333333333333
389,12.94967528320207,200,0.6160528659820557,1.6232373148786357,15.0,15.0,174.82,0.14
390,12.982964936886397,175,0.6164512634277344,1.6221882561154464,-25.0,25.0,174.85333333333332,0.03333333333333333
391,13.01625459057072,183,0.614574670791626,1.627141578600876,8.0,8.0,174.93333333333334,0.08
392,13.049544244255044,168,0.6221489906311035,1.6073320298817926,-15.0,15.0,174.90666666666667,-0.02666666666666667
393,13.082833897939368,164,0.6142547130584717,1.627989136657725,-4.0,4.0,174.78666666666666,-0.12
394,13.116123551623692,175,0.6169986724853516,1.6207490300941312,11.0,11.0,174.74666666666667,-0.04
395,13.149413205308017,170,0.6162006855010986,1.622847918753601,-5.0,5.0,174.78,0.03333333333333333
396,13.18270285899234,159,0.6214196681976318,1.609218457633316,-11.0,11.0,174.75333333333333,-0.02666666666666667
397,13.215992512676664,171,0.6210825443267822,1.6100919421007758,12.0,12.0,174.70666666666668,-0.04666666666666667
398,13.249282166360988,169,0.6222054958343506,1.6071860610280264,-2.0,2.0,174.69333333333333,-0.013333333333333334
399,13.282571820045312,154,0.6206691265106201,1.6111643986901114,-15.0,15.0,174.53333333333333,-0.16
400,13.315861473729637,149,0.6159005165100098,1.6236388397049637,-5.0,5.0,174.35333333333332,-0.18
401,13.34915112741396,155,0.6143152713775635,1.627828651821666,6.0,6.0,174.24,-0.11333333333333333
402,13.382440781098284,167,0.6183774471282959,1.617135302466049,12.0,12.0,174.22666666666666,-0.013333333333333334
403,13.415730434782608,183,0.6186678409576416,1.61637624230167,16.0,16.0,174.42666666666668,0.2
404,13.449020088466932,177,0.6229734420776367,1.6052048650179491,-6.0,6.0,174.56,0.13333333333333333
405,13.482309742151257,187,0.6193139553070068,1.614689918466764,10.0,10.0,174.8,0.24
406,13.51559939583558,189,0.6187279224395752,1.6162192843295506,2.0,2.0,175.07333333333332,0.2733333333333333
407,13.548889049519904,177,0.6160202026367188,1.6233233840704455,-12.0,12.0,175.28666666666666,0.21333333333333335
408,13.582178703204228,162,0.6162581443786621,1.6226966071308362,-15.0,15.0,175.42,0.13333333333333333
409,13.615468356888552,145,0.6190245151519775,1.6154449064985554,-17.0,17.0,175.4,-0.02
410,13.648758010572877,136,0.6186087131500244,1.6165307386439625,-9.0,9.0,175.28666666666666,-0.11333333333333333
411,13.6820476642572,156,0.6191122531890869,1.615215972303788,20.0,20.0,175.29333333333332,0.006666666666666667
412,13.715337317941524,153,0.618579626083374,1.6166067517154483,-3.0,3.0,175.26,-0.03333333333333333
413,13.74862697162585,116,0.6194884777069092,1.6142350277467428,-37.0,37.0,174.98666666666668,-0.2733333333333333
414,13.781916625310174,123,0.6191179752349854,1.6152010440666844,7.0,7.0,174.81333333333333,-0.17333333333333334
415,13.815206278994497,125,0.6163458824157715,1.62246561310752,2.0,2.0,174.62,-0.19333333333333333
416,13.84849593267882,123,0.6214718818664551,1.609083257309596,-2.0,2.0,174.47333333333333,-0.14666666666666667
417,13.881785586363144,149,0.6179571151733398,1.6182352714225086,26.0,26.0,174.44666666666666,-0.02666666666666667
418,13.91507524004747,144,0.612882137298584,1.6316350879595305,-5.0,5.0,174.32,-0.12666666666666668
419,13.948364893731794,158,0.6187658309936523,1.6161202670065642,14.0,14.0,174.3,-0.02
420,13.981654547416118,146,0.6210522651672363,1.6101704415017648,-12.0,12.0,174.25333333333333,-0.04666666666666667
421,14.014944201100445,147,0.6216983795166016,1.6084970348121943,1.0,1.0,174.2,-0.05333333333333334
422,14.048233854784764,148,0.6189999580383301,1.6155089948133363,1.0,1.0,174.18,-0.02
423,14.08152350846909,150,0.6181638240814209,1.6176941468323225,2.0,2.0,174.1,-0.08
424,14.114813162153414,151,0.6155755519866943,1.6244959644232508,1.0,1.0,174.05333333333334,-0.04666666666666667
425,14.148102815837738,144,0.6195154190063477,1.61416482838138,-7.0,7.0,173.94,-0.11333333333333333
426,14.181392469522065,149,0.6178548336029053,1.6185031590166357,5.0,5.0,173.79333333333332,-0.14666666666666667
427,14.214682123206387,166,0.6164534091949463,1.6221826095599732,17.0,17.0,173.78,-0.013333333333333334
428,14.247971776890711,158,0.6188461780548096,1.6159104402054376,-8.0,8.0,173.7,-0.08
429,14.281261430575034,165,0.6188480854034424,1.615905459815837,7.0,7.0,173.6,-0.1
