frame_id,timestamp_sec,high_or_critical_zone_count,total_zones,zones_high_or_critical,total_count,raw_multi_zone_alert
279,9.28781337792642,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",180,1
280,9.321103031610743,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
281,9.35439268529507,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
282,9.387682338979394,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",163,1
283,9.420971992663718,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",176,1
284,9.454261646348042,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",174,1
285,9.487551300032363,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",169,1
286,9.52084095371669,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
287,9.554130607401014,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",187,1
288,9.587420261085338,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",186,1
289,9.620709914769662,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",186,1
290,9.653999568453989,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",184,1
291,9.687289222138311,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",186,1
292,9.720578875822634,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",183,1
293,9.753868529506958,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",181,1
294,9.787158183191282,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
295,9.820447836875609,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",190,1
296,9.853737490559933,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",183,1
297,9.887027144244255,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",170,1
298,9.92031679792858,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",167,1
299,9.953606451612902,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",169,1
300,9.986896105297228,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",181,1
301,10.020185758981553,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",195,1
302,10.053475412665875,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",184,1
303,10.0867650663502,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",174,1
304,10.120054720034524,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",174,1
305,10.153344373718848,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",187,1
306,10.186634027403173,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",170,1
307,10.219923681087495,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
308,10.25321333477182,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
309,10.286502988456144,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",184,1
310,10.319792642140468,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",179,1
311,10.353082295824793,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
312,10.386371949509115,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
313,10.41966160319344,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",174,1
314,10.452951256877764,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
315,10.486240910562088,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
316,10.519530564246413,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",176,1
317,10.552820217930735,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",180,1
318,10.58610987161506,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",181,1
319,10.619399525299384,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",177,1
320,10.652689178983708,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
321,10.685978832668033,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",176,1
322,10.719268486352355,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
323,10.75255814003668,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",176,1
324,10.785847793721006,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",174,1
325,10.81913744740533,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
326,10.852427101089653,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
327,10.885716754773975,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",169,1
328,10.9190064084583,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",165,1
329,10.952296062142626,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",177,1
330,10.98558571582695,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",186,1
331,11.018875369511274,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",176,1
332,11.0521650231956,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
333,11.08545467687992,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",180,1
334,11.118744330564246,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",184,1
335,11.15203398424857,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",183,1
336,11.185323637932894,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",172,1
337,11.21861329161722,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
338,11.251902945301543,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
339,11.285192598985867,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",191,1
340,11.31848225267019,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",184,1
341,11.351771906354514,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
342,11.38506156003884,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",172,1
343,11.418351213723165,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
344,11.451640867407487,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",169,1
345,11.484930521091812,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",167,1
346,11.518220174776136,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",170,1
347,11.55150982846046,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
348,11.584799482144785,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",177,1
349,11.618089135829107,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",190,1
350,11.651378789513432,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",184,1
351,11.684668443197756,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",172,1
352,11.71795809688208,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
353,11.751247750566405,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",176,1
354,11.784537404250727,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",179,1
355,11.817827057935052,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",177,1
356,11.851116711619376,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",186,1
357,11.8844063653037,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",196,1
358,11.917696018988025,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",198,1
359,11.95098567267235,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",192,1
360,11.984275326356672,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",186,1
361,12.017564980040996,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",193,1
362,12.05085463372532,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",194,1
363,12.084144287409645,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",189,1
364,12.117433941093967,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",196,1
365,12.150723594778292,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",196,1
366,12.184013248462618,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",192,1
367,12.21730290214694,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",177,1
368,12.250592555831265,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",177,1
369,12.283882209515587,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",183,1
370,12.317171863199912,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",183,1
371,12.350461516884238,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",172,1
372,12.383751170568562,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
373,12.417040824252886,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
374,12.450330477937207,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
375,12.483620131621532,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",188,1
376,12.516909785305858,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
377,12.550199438990182,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",185,1
378,12.583489092674506,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",179,1
379,12.61677874635883,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",179,1
380,12.650068400043155,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",180,1
381,12.683358053727478,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",193,1
382,12.716647707411802,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",197,1
383,12.749937361096126,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",192,1
384,12.78322701478045,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",179,1
385,12.816516668464777,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
386,12.8498063221491,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
387,12.883095975833424,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
388,12.916385629517746,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",185,1
389,12.94967528320207,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",200,1
390,12.982964936886397,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
391,13.01625459057072,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",183,1
392,13.049544244255044,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",168,1
393,13.082833897939368,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",164,1
394,13.116123551623692,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
395,13.149413205308017,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",170,1
396,13.18270285899234,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",159,1
397,13.215992512676664,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
398,13.249282166360988,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",169,1
399,13.282571820045312,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",154,0
400,13.315861473729637,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",149,0
401,13.34915112741396,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",155,0
402,13.382440781098284,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",167,1
403,13.415730434782608,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",183,1
404,13.449020088466932,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",177,1
405,13.482309742151257,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",187,1
406,13.51559939583558,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",189,1
407,13.548889049519904,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",177,1
408,13.582178703204228,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",162,1
409,13.615468356888552,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",145,0
410,13.648758010572877,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",136,0
411,13.6820476642572,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",156,0
412,13.715337317941524,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",153,0
413,13.74862697162585,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",116,0
414,13.781916625310174,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",123,0
415,13.815206278994497,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",125,0
416,13.84849593267882,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",123,0
417,13.881785586363144,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",149,0
418,13.91507524004747,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",144,0
419,13.948364893731794,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",158,1
420,13.981654547416118,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",146,0
421,14.014944201100445,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",147,0
422,14.048233854784764,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",148,0
423,14.08152350846909,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",150,0
424,14.114813162153414,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",151,0
425,14.148102815837738,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",144,0
426,14.181392469522065,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",149,0
427,14.214682123206387,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",166,1
428,14.247971776890711,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",158,1
429,14.281261430575034,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",165,1
430,14.314551084259358,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",165,1
431,14.347840737943685,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",153,0
432,14.381130391628009,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",158,1
433,14.414420045312331,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",169,1
434,14.447709698996656,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",166,1
435,14.48099935268098,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",154,0
436,14.514289006365305,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",162,1
437,14.547578660049629,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",153,0
438,14.580868313733951,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",157,0
439,14.614157967418276,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",166,1
440,14.6474476211026,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",167,1
441,14.680737274786924,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",178,1
442,14.714026928471249,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",171,1
443,14.747316582155571,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",169,1
444,14.780606235839896,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",167,1
445,14.81389588952422,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",159,1
446,14.847185543208544,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",166,1
447,14.880475196892869,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",155,0
448,14.913764850577191,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",152,0
449,14.947054504261516,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",179,1
450,14.98034415794584,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",164,1
451,15.013633811630164,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",174,1
452,15.046923465314489,2,8,"sidewalk_bottom, sidewalk_right",166,0
453,15.080213118998811,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",170,1
454,15.113502772683136,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",175,1
455,15.146792426367462,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",173,1
456,15.180082080051784,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",163,1
457,15.213371733736109,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",163,1
458,15.246661387420431,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",163,1
459,15.279951041104756,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",181,1
460,15.313240694789082,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",184,1
461,15.346530348473406,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",175,1
462,15.37982000215773,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",176,1
463,15.413109655842051,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",184,1
464,15.446399309526376,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",178,1
465,15.479688963210702,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",167,1
466,15.512978616895026,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",168,1
467,15.54626827057935,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",178,1
468,15.579557924263677,3,8,"crosswalk_main, sidewalk_bottom, sidewalk_right",174,1
469,15.612847577948,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",192,1
470,15.646137231632322,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",179,1
471,15.679426885316646,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",198,1
472,15.71271653900097,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",198,1
473,15.746006192685297,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",197,1
474,15.77929584636962,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",197,1
475,15.812585500053943,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",201,1
476,15.845875153738268,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",190,1
477,15.87916480742259,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",187,1
478,15.912454461106917,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",192,1
479,15.94574411479124,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",201,1
480,15.979033768475563,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",186,1
481,16.012323422159888,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",196,1
482,16.045613075844212,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",202,1
483,16.078902729528536,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",196,1
484,16.11219238321286,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",198,1
485,16.145482036897185,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",204,1
486,16.17877169058151,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",202,1
487,16.21206134426583,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",211,1
488,16.245350997950155,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",204,1
489,16.27864065163448,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",214,1
